-3.760191,-9.415943,91.051124,0.941093,0.901209,X,X,X,X,X,X,X,X
-3.760583,-9.410511,90.914010,1.321583,1.309639,X,X,X,X,X,X,X,X
-3.761154,-9.403243,90.652503,1.820205,1.669379,X,X,X,X,X,X,X,X
-3.761862,-9.393720,90.205353,2.522084,2.093269,X,X,X,X,X,X,X,X
-3.762444,-9.380622,89.662259,3.440973,2.887914,X,X,X,X,X,X,X,X
-3.762565,-9.362801,89.261429,4.240944,3.993170,X,X,X,X,X,X,X,X
-3.761925,-9.340080,89.315898,4.806803,5.128615,X,X,X,X,X,X,X,X
-3.760986,-9.315414,89.563234,5.128243,5.248839,X,X,X,X,X,X,X,X
-3.759866,-9.290553,89.884625,5.128295,5.279136,X,X,X,X,X,X,X,X
-3.758887,-9.265791,90.240090,5.128292,5.227887,X,X,X,X,X,X,X,X
-3.758334,-9.240983,90.496572,5.128206,5.132775,X,X,X,X,X,X,X,X
-3.758502,-9.216033,90.512321,5.128233,5.127821,X,X,X,X,X,X,X,X
-3.759042,-9.191056,90.432578,5.128192,5.127860,X,X,X,X,X,X,X,X
-3.759594,-9.166087,90.338627,5.128210,5.127711,X,X,X,X,X,X,X,X
-3.759999,-9.141085,90.272057,5.128209,5.128027,X,X,X,X,X,X,X,X
-3.760195,-9.116084,90.251449,5.128233,5.127863,X,X,X,X,X,X,X,X
-3.760247,-9.091127,90.264988,5.128275,5.127713,X,X,X,X,X,X,X,X
-3.760253,-9.066110,90.291974,5.128252,5.127902,X,X,X,X,X,X,X,X
-3.760286,-9.041131,90.314911,5.128259,5.127750,X,X,X,X,X,X,X,X
-3.760380,-9.016137,90.325020,5.128243,5.127795,X,X,X,X,X,X,X,X
-3.760529,-8.991133,90.322177,5.128230,5.127947,X,X,X,X,X,X,X,X
-3.760698,-8.966156,90.313669,5.128242,5.127828,X,X,X,X,X,X,X,X
-3.760868,-8.941152,90.303855,5.128233,5.127931,X,X,X,X,X,X,X,X
-3.761018,-8.916131,90.298304,5.128223,5.128037,X,X,X,X,X,X,X,X
-3.761151,-8.891178,90.296426,5.128248,5.127846,X,X,X,X,X,X,X,X
-3.761273,-8.866160,90.297409,5.128243,5.127905,X,X,X,X,X,X,X,X
-3.761392,-8.841174,90.299361,5.128245,5.127739,X,X,X,X,X,X,X,X
-3.761513,-8.816189,90.300812,5.128234,5.127854,X,X,X,X,X,X,X,X
-3.761643,-8.791181,90.300383,5.128231,5.127978,X,X,X,X,X,X,X,X
-3.761776,-8.766189,90.298773,5.128237,5.128078,X,X,X,X,X,X,X,X
-3.761907,-8.741196,90.297668,5.128248,5.127981,X,X,X,X,X,X,X,X
-3.762039,-8.716204,90.296206,5.128246,5.127823,X,X,X,X,X,X,X,X
-3.762168,-8.691214,90.295454,5.128225,5.127989,X,X,X,X,X,X,X,X
-3.762294,-8.666220,90.294938,5.128218,5.127986,X,X,X,X,X,X,X,X
-3.762421,-8.641239,90.294396,5.128247,5.127970,X,X,X,X,X,X,X,X
-3.762546,-8.616232,90.294125,5.128238,5.127974,X,X,X,X,X,X,X,X
-3.762674,-8.591243,90.292851,5.128234,5.127870,X,X,X,X,X,X,X,X
-3.762803,-8.566261,90.291759,5.128228,5.127948,X,X,X,X,X,X,X,X
-3.762934,-8.541261,90.289987,5.128228,5.127952,X,X,X,X,X,X,X,X
-3.763063,-8.516261,90.288585,5.128221,5.128123,X,X,X,X,X,X,X,X
-3.763188,-8.491263,90.287756,5.128243,5.127966,X,X,X,X,X,X,X,X
-3.763311,-8.466281,90.287349,5.128244,5.127986,X,X,X,X,X,X,X,X
-3.763437,-8.441290,90.286182,5.128243,5.127976,X,X,X,X,X,X,X,X
-3.763563,-8.416290,90.284955,5.128249,5.127978,X,X,X,X,X,X,X,X
-3.763691,-8.391314,90.282808,5.128249,5.127786,X,X,X,X,X,X,X,X
-3.763819,-8.366303,90.281034,5.128226,5.128081,X,X,X,X,X,X,X,X
-3.763945,-8.341301,90.279254,5.128234,5.128010,X,X,X,X,X,X,X,X
-3.764065,-8.316326,90.278566,5.128237,5.127871,X,X,X,X,X,X,X,X
-3.764185,-8.291321,90.278047,5.128226,5.128057,X,X,X,X,X,X,X,X
-3.764298,-8.266328,90.278829,5.128248,5.127948,X,X,X,X,X,X,X,X
-3.764416,-8.241343,90.278592,5.128233,5.128043,X,X,X,X,X,X,X,X
-3.764536,-8.216347,90.278035,5.128228,5.128096,X,X,X,X,X,X,X,X
-3.764654,-8.191362,90.277645,5.128260,5.127931,X,X,X,X,X,X,X,X
-3.764778,-8.166360,90.276219,5.128235,5.128027,X,X,X,X,X,X,X,X
-3.764899,-8.141375,90.275264,5.128224,5.127975,X,X,X,X,X,X,X,X
-3.765018,-8.116384,90.274839,5.128177,5.128065,X,X,X,X,X,X,X,X
-3.765139,-8.091383,90.274391,5.128193,5.128105,X,X,X,X,X,X,X,X
-3.765260,-8.066382,90.273956,5.128173,5.128128,X,X,X,X,X,X,X,X
-3.765382,-8.041408,90.273332,5.128169,5.128063,X,X,X,X,X,X,X,X
-3.765506,-8.016380,90.272865,5.128162,5.128185,X,X,X,X,X,X,X,X
-3.765623,-7.991384,90.272693,5.128152,5.128163,X,X,X,X,X,X,X,X
-3.765742,-7.966401,90.272373,5.128222,5.128145,X,X,X,X,X,X,X,X
-3.765854,-7.941415,90.272349,5.128227,5.128128,X,X,X,X,X,X,X,X
-3.765970,-7.916412,90.272518,5.128190,5.128104,X,X,X,X,X,X,X,X
-3.766089,-7.891406,90.272293,5.128218,5.128136,X,X,X,X,X,X,X,X
-3.766214,-7.866419,90.271826,5.128182,5.128154,X,X,X,X,X,X,X,X
-3.766330,-7.841427,90.271402,5.128208,5.128084,X,X,X,X,X,X,X,X
-3.766450,-7.816441,90.271143,5.128185,5.128087,X,X,X,X,X,X,X,X
-3.766562,-7.791458,90.271000,5.128219,5.128052,X,X,X,X,X,X,X,X
-3.766673,-7.766462,90.271025,5.128171,5.128155,X,X,X,X,X,X,X,X
-3.766791,-7.741465,90.271154,5.128146,5.128122,X,X,X,X,X,X,X,X
-3.766916,-7.716447,90.270734,5.128175,5.128190,X,X,X,X,X,X,X,X
-3.767036,-7.691475,90.270413,5.128158,5.128093,X,X,X,X,X,X,X,X
-3.767162,-7.666452,90.269662,5.128231,5.128191,X,X,X,X,X,X,X,X
-3.767273,-7.641473,90.269670,5.128182,5.128130,X,X,X,X,X,X,X,X
-3.767391,-7.616485,90.269505,5.128234,5.128141,X,X,X,X,X,X,X,X
-3.767511,-7.591499,90.269469,5.128150,5.128118,X,X,X,X,X,X,X,X
-3.767632,-7.566490,90.269059,5.128195,5.128137,X,X,X,X,X,X,X,X
-3.767743,-7.541494,90.268771,5.128190,5.128105,X,X,X,X,X,X,X,X
-3.767865,-7.516477,90.268533,5.128171,5.128178,X,X,X,X,X,X,X,X
-3.767978,-7.491508,90.268249,5.128187,5.128106,X,X,X,X,X,X,X,X
-3.768091,-7.466525,90.268057,5.128173,5.128141,X,X,X,X,X,X,X,X
-3.768205,-7.441528,90.268112,5.128151,5.128147,X,X,X,X,X,X,X,X
-3.768324,-7.416515,90.267727,5.128227,5.128163,X,X,X,X,X,X,X,X
-3.768440,-7.391521,90.267449,5.128187,5.128123,X,X,X,X,X,X,X,X
-3.768554,-7.366568,90.267195,5.128154,5.128096,X,X,X,X,X,X,X,X
-3.768673,-7.341555,90.267012,5.128147,5.128130,X,X,X,X,X,X,X,X
-3.768795,-7.316529,90.266784,5.128212,5.128161,X,X,X,X,X,X,X,X
-3.768916,-7.291542,90.266551,5.128192,5.128136,X,X,X,X,X,X,X,X
-3.769039,-7.266546,90.266378,5.128161,5.128176,X,X,X,X,X,X,X,X
-3.769161,-7.241547,90.266007,5.128197,5.128155,X,X,X,X,X,X,X,X
-3.769277,-7.216561,90.265796,5.128153,5.128163,X,X,X,X,X,X,X,X
-3.769395,-7.191560,90.266052,5.128155,5.128177,X,X,X,X,X,X,X,X
-3.769504,-7.166570,90.265800,5.128149,5.128195,X,X,X,X,X,X,X,X
-3.769622,-7.141564,90.266050,5.128174,5.128179,X,X,X,X,X,X,X,X
-3.769739,-7.116562,90.265635,5.128204,5.128157,X,X,X,X,X,X,X,X
-3.769852,-7.091587,90.265471,5.128179,5.128151,X,X,X,X,X,X,X,X
-3.769968,-7.066613,90.265034,5.128201,5.128137,X,X,X,X,X,X,X,X
-3.770082,-7.041590,90.264635,5.128210,5.128191,X,X,X,X,X,X,X,X
-3.770202,-7.016592,90.264816,5.128180,5.128185,X,X,X,X,X,X,X,X
-3.770319,-6.991605,90.264180,5.128183,5.128175,X,X,X,X,X,X,X,X
-3.770433,-6.966619,90.263644,5.128235,5.127999,X,X,X,X,X,X,X,X
-3.770546,-6.941620,90.263035,5.128226,5.127936,X,X,X,X,X,X,X,X
-3.770656,-6.916617,90.263102,5.128229,5.128104,X,X,X,X,X,X,X,X
-3.770769,-6.891643,90.262569,5.128222,5.128036,X,X,X,X,X,X,X,X
-3.770885,-6.866660,90.261110,5.128239,5.127838,X,X,X,X,X,X,X,X
-3.771003,-6.841656,90.259125,5.128235,5.127967,X,X,X,X,X,X,X,X
-3.771121,-6.816634,90.257320,5.128221,5.128033,X,X,X,X,X,X,X,X
-3.771233,-6.791657,90.256311,5.128228,5.127905,X,X,X,X,X,X,X,X
-3.771342,-6.766650,90.256143,5.128231,5.127971,2,1,2.001100,0.049904,4.836579,-0.555879,51.869888,179.093864
-3.771454,-6.741675,90.255170,5.128217,5.127998,2,0,2.016437,0.049972,4.844299,-0.084634,-0.913584,178.991723
-3.771561,-6.716675,90.255123,5.128239,5.128035,2,0,2.026903,0.049873,4.840514,0.204823,5.735003,178.377532
-3.771668,-6.691678,90.255067,5.128229,5.127959,2,0,2.043199,0.050199,4.855902,-0.601237,5.650577,-178.611111
-3.771783,-6.666686,90.253378,5.128224,5.127979,2,0,2.050327,0.050212,4.849804,-0.191765,39.928265,178.871808
-3.771895,-6.641705,90.251941,5.128236,5.127960,2,0,1.972695,0.045850,4.634135,0.022261,46.600258,-179.710308
-3.772002,-6.616730,90.251178,5.128249,5.127729,2,0,1.995813,0.046503,4.665061,1.685432,0.223642,176.516539
-3.772114,-6.591728,90.249711,5.128239,5.127806,2,0,1.992946,0.045860,4.636513,-0.255125,-0.387658,-179.553538
-3.772216,-6.566732,90.250283,5.128239,5.127915,2,0,2.033422,0.046651,4.703013,0.261126,9.277614,176.905495
-3.772324,-6.541744,90.249486,5.128240,5.127846,2,0,1.998464,0.045079,4.596380,-0.378183,47.882181,179.211327
-3.772430,-6.516743,90.249292,5.128236,5.128002,2,0,2.000641,0.045005,4.577951,0.045750,0.083938,174.800196
-3.772533,-6.491749,90.249377,5.128243,5.127889,2,0,2.112164,0.047302,4.806692,-0.100291,15.985165,-178.998426
-3.772637,-6.466768,90.249567,5.128238,5.127857,2,0,2.028251,0.045182,4.589612,0.222533,-1.257600,179.222322
-3.772745,-6.441779,90.248664,5.128240,5.127831,2,0,2.045204,0.045276,4.601520,-0.039786,5.112149,-179.494455
-3.772852,-6.416768,90.248095,5.128231,5.128032,2,0,1.953515,0.040974,4.369618,-0.070966,-3.272546,172.186876
-3.772957,-6.391784,90.247741,5.128240,5.128006,2,0,1.983975,0.041441,4.413378,-0.251925,-0.511970,-179.955687
-3.773060,-6.366814,90.247631,5.128243,5.127855,2,0,1.992131,0.041402,4.405906,0.142093,3.945341,176.306849
-3.773162,-6.341820,90.247892,5.128250,5.127891,2,0,2.006225,0.041439,4.413423,-0.195391,-0.562577,179.810269
-3.773270,-6.316810,90.247159,5.128248,5.127992,2,0,1.999120,0.040711,4.369948,0.467237,-0.808633,177.608479
-3.773380,-6.291808,90.245710,5.128231,5.127942,2,0,2.011104,0.040817,4.371795,-0.089568,44.892113,179.856869
-3.773493,-6.266830,90.243387,5.128243,5.127929,2,0,2.023585,0.040728,4.375258,0.109735,50.352957,179.858241
-3.773594,-6.241839,90.243185,5.128247,5.127851,2,0,2.035307,0.040908,4.376522,0.009394,45.404890,-179.904194
-3.773699,-6.216853,90.242537,5.128242,5.127952,2,0,1.973760,0.037792,4.216028,1.402012,-0.461275,177.402196
-3.773809,-6.191846,90.240795,5.128238,5.127953,2,0,1.980922,0.037340,4.204446,0.558274,-0.398367,178.913688
-3.773918,-6.166856,90.239029,5.128217,5.128081,2,0,1.988947,0.037380,4.202760,-0.057925,-0.329317,178.553751
-3.774026,-6.141875,90.236918,5.128237,5.127876,2,0,2.002055,0.037383,4.203942,-0.254366,-0.660523,179.613844
-3.774132,-6.116878,90.235287,5.128249,5.127902,2,0,2.010956,0.037364,4.196117,0.493502,-0.953340,178.844420
-3.774237,-6.091876,90.234011,5.128219,5.128104,2,0,2.018498,0.036645,4.185880,0.298604,-0.829362,179.221743
-3.774343,-6.066870,90.232743,5.128215,5.128087,2,0,2.030746,0.036726,4.189277,-0.500076,47.713953,-179.047434
-3.774444,-6.041884,90.231877,5.128243,5.128024,2,0,1.964080,0.033603,4.026306,0.326419,-0.495775,179.123612
-3.774550,-6.016887,90.230634,5.128207,5.128101,2,0,1.976582,0.033622,4.027001,0.126107,-0.467977,179.518064
-3.774656,-5.991879,90.229007,5.128194,5.128216,2,0,1.988961,0.033621,4.027415,0.284663,-0.465169,179.634793
-3.774753,-5.966900,90.228535,5.128246,5.127973,2,0,2.002907,0.033619,4.030767,-0.217900,-0.124620,-179.516792
-3.774850,-5.941905,90.228246,5.128213,5.128061,2,0,2.011165,0.033484,4.020783,-0.231674,2.487331,175.266155
-3.774944,-5.916926,90.228444,5.128233,5.128008,2,0,2.027804,0.033626,4.027999,0.174749,5.226779,179.373121
-3.775040,-5.891927,90.228354,5.128226,5.128047,2,0,2.026662,0.033114,4.001705,-0.074033,4.195619,-179.923135
-3.775142,-5.866922,90.227259,5.128216,5.128109,2,0,1.963798,0.030212,3.852956,-0.220784,57.361586,-177.765033
-3.775239,-5.841944,90.226468,5.128231,5.127988,2,0,1.984916,0.030400,3.865321,0.441891,0.014897,179.983128
-3.775337,-5.816971,90.225682,5.128223,5.127990,2,0,1.990262,0.030218,3.853106,0.124192,-0.392901,179.741412
-3.775431,-5.791974,90.225370,5.128217,5.128077,2,0,2.001903,0.030230,3.853073,0.035024,-0.464383,179.903204
-3.775534,-5.766974,90.223836,5.128216,5.128089,2,0,2.011237,0.030078,3.843611,0.365110,2.444566,175.271939
-3.775632,-5.741975,90.222675,5.128235,5.128030,2,0,2.017852,0.029746,3.831821,-0.193136,-0.937361,-179.355901
-3.775732,-5.716984,90.221331,5.128217,5.128022,2,0,1.958237,0.027105,3.693753,0.176136,-0.349728,179.617408
-3.775828,-5.691994,90.220582,5.128214,5.128072,2,0,1.972462,0.027095,3.695983,0.361691,-4.468435,179.890046
-3.775925,-5.666994,90.219743,5.128234,5.128054,2,0,1.984313,0.027103,3.693821,0.006848,-0.371688,179.672791
-3.776020,-5.642006,90.219014,5.128226,5.127957,2,0,2.000344,0.027096,3.696804,-0.571509,57.005790,178.993133
-3.776118,-5.617004,90.217812,5.128235,5.128032,2,0,2.009327,0.027019,3.690879,0.160568,0.850942,176.368838
-3.776214,-5.592028,90.216518,5.128240,5.127915,2,0,2.026751,0.027105,3.696532,0.232138,-0.294158,-179.725795
-3.776313,-5.567025,90.214699,5.128216,5.128057,2,0,1.957751,0.024186,3.546912,0.251276,-1.482176,177.499663
-3.776410,-5.542026,90.213339,5.128241,5.128023,2,0,1.972903,0.024227,3.549303,-0.100660,-0.222276,-179.965062
-3.776505,-5.517018,90.212275,5.128213,5.128137,2,0,1.987037,0.024223,3.549021,0.197255,-0.279357,-179.783802
-3.776596,-5.492046,90.211592,5.128245,5.127935,2,0,2.001349,0.024231,3.549029,0.270748,-0.270268,-179.896290
-3.776685,-5.467044,90.211303,5.128231,5.128070,2,0,2.017261,0.024215,3.551856,-0.213631,-0.187436,-179.364660
-3.776778,-5.442056,90.210450,5.128218,5.128108,2,0,1.957728,0.021692,3.423141,0.050490,-3.131097,179.139672
-3.776872,-5.417083,90.209093,5.128221,5.128006,2,0,1.968068,0.021675,3.417607,0.276583,-2.736533,177.416761
-3.776965,-5.392087,90.207795,5.128220,5.128018,2,0,1.978457,0.021571,3.411176,-0.014203,-3.330053,178.572373
-3.777055,-5.367089,90.206849,5.128243,5.127915,2,0,1.997218,0.021570,3.417415,-0.627983,60.788079,178.920721
-3.777145,-5.342071,90.206092,5.128204,5.128120,2,0,2.037531,0.019074,3.461625,1.495063,1.212244,177.468681
-3.777230,-5.317113,90.206148,5.128231,5.127757,2,0,1.962457,0.019601,3.310396,1.213828,-1.873574,175.373987
-3.777317,-5.292120,90.205902,5.128226,5.127934,2,0,1.967807,0.019199,3.295094,-0.114298,-0.044347,-179.808982
-3.777405,-5.267124,90.205501,5.128235,5.127790,2,0,1.978101,0.019036,3.286007,0.284201,-1.847328,176.928380
-3.777499,-5.242128,90.202756,5.128231,5.127840,2,0,1.994940,0.019116,3.290589,0.011909,-0.221245,-179.815447
-3.777594,-5.217138,90.199217,5.128220,5.128027,2,0,2.008660,0.019059,3.287248,-0.094125,1.327334,177.224895
-3.777680,-5.192125,90.198189,5.128231,5.127755,2,0,2.025044,0.015900,3.290419,0.144500,0.541797,177.714642
-3.777759,-5.167146,90.199662,5.128234,5.127837,X,X,X,X,X,X,X,X
-3.777842,-5.142149,90.200116,5.128226,5.127982,X,X,X,X,X,X,X,X
-3.777927,-5.117154,90.199594,5.128234,5.127874,X,X,X,X,X,X,X,X
-3.778013,-5.092157,90.199158,5.128226,5.128041,X,X,X,X,X,X,X,X
-3.778097,-5.067153,90.199275,5.128220,5.128181,X,X,X,X,X,X,X,X
-3.778182,-5.042183,90.198341,5.128238,5.127783,X,X,X,X,X,X,X,X
-3.778273,-5.017176,90.196321,5.128221,5.128091,X,X,X,X,X,X,X,X
-3.778357,-4.992191,90.195290,5.128235,5.127794,X,X,X,X,X,X,X,X
-3.778441,-4.967195,90.194477,5.128226,5.128016,X,X,X,X,X,X,X,X
-3.778520,-4.942204,90.194753,5.128228,5.127936,X,X,X,X,X,X,X,X
-3.778603,-4.917211,90.194787,5.128224,5.127802,X,X,X,X,X,X,X,X
-3.778686,-4.892217,90.194531,5.128226,5.127771,X,X,X,X,X,X,X,X
-3.778769,-4.867214,90.194484,5.128223,5.127770,X,X,X,X,X,X,X,X
-3.778857,-4.842225,90.192189,5.128225,5.127859,X,X,X,X,X,X,X,X
-3.778941,-4.817246,90.191292,5.128221,5.127770,X,X,X,X,X,X,X,X
-3.779023,-4.792247,90.191127,5.128223,5.128058,X,X,X,X,X,X,X,X
-3.779102,-4.767256,90.191657,5.128229,5.127708,X,X,X,X,X,X,X,X
-3.779182,-4.742256,90.191899,5.128220,5.127891,X,X,X,X,X,X,X,X
-3.779261,-4.717266,90.193240,5.128227,5.127902,X,X,X,X,X,X,X,X
-3.779338,-4.692274,90.195031,5.128228,5.127748,X,X,X,X,X,X,X,X
-3.779423,-4.667272,90.193791,5.128226,5.127726,X,X,X,X,X,X,X,X
-3.779511,-4.642277,90.191501,5.128217,5.127926,X,X,X,X,X,X,X,X
-3.779593,-4.617261,90.191081,5.128228,5.127932,X,X,X,X,X,X,X,X
-3.779671,-4.592274,90.192262,5.128232,5.127936,X,X,X,X,X,X,X,X
-3.779751,-4.567297,90.193075,5.128225,5.127979,X,X,X,X,X,X,X,X
-3.779836,-4.542302,90.191543,5.128231,5.127869,X,X,X,X,X,X,X,X
-3.779923,-4.517300,90.189316,5.128227,5.127805,X,X,X,X,X,X,X,X
-3.780008,-4.492320,90.187345,5.128230,5.127681,X,X,X,X,X,X,X,X
-3.780085,-4.467310,90.188060,5.128236,5.127948,X,X,X,X,X,X,X,X
-3.780164,-4.442322,90.187952,5.128231,5.127850,X,X,X,X,X,X,X,X
-3.780243,-4.417329,90.187958,5.128229,5.127899,X,X,X,X,X,X,X,X
-3.780326,-4.392344,90.186542,5.128232,5.127892,X,X,X,X,X,X,X,X
-3.780409,-4.367326,90.185030,5.128228,5.127988,7,1,1.263154,0.124811,8.069944,-0.185210,-1.183659,157.408575
-3.780492,-4.342352,90.182973,5.128229,5.127869,X,X,X,X,X,X,X,X
-3.780572,-4.317382,90.181446,5.128235,5.127716,X,X,X,X,X,X,X,X
-3.780653,-4.292367,90.179450,5.128230,5.127798,X,X,X,X,X,X,X,X
-3.780732,-4.267381,90.177770,5.128231,5.127793,X,X,X,X,X,X,X,X
-3.780810,-4.242397,90.176445,5.128238,5.127671,X,X,X,X,X,X,X,X
-3.780889,-4.217400,90.174343,5.128234,5.127720,X,X,X,X,X,X,X,X
-3.780966,-4.192397,90.173051,5.128223,5.127934,X,X,X,X,X,X,X,X
-3.781036,-4.167407,90.173612,5.128231,5.127918,X,X,X,X,X,X,X,X
-3.781109,-4.142420,90.173089,5.128237,5.127791,X,X,X,X,X,X,X,X
-3.781185,-4.117430,90.171811,5.128237,5.127677,X,X,X,X,X,X,X,X
-3.781262,-4.092422,90.169845,5.128227,5.127891,X,X,X,X,X,X,X,X
-3.781340,-4.067434,90.167437,5.128224,5.127919,X,X,X,X,X,X,X,X
-3.781409,-4.042443,90.167335,5.128233,5.127836,X,X,X,X,X,X,X,X
-3.781482,-4.017449,90.166255,5.128234,5.127833,X,X,X,X,X,X,X,X
-3.781556,-3.992466,90.164582,5.128220,5.127849,X,X,X,X,X,X,X,X
-3.781629,-3.967475,90.162546,5.128228,5.127627,X,X,X,X,X,X,X,X
-3.781706,-3.942469,90.159231,5.128223,5.127952,X,X,X,X,X,X,X,X
-3.781771,-3.917483,90.159562,5.128224,5.127804,X,X,X,X,X,X,X,X
-3.781836,-3.892475,90.160378,5.128224,5.127984,7,0,1.313191,0.118414,7.924698,-1.413828,19.607557,174.134081
-3.781901,-3.867485,90.161139,5.128222,5.127894,X,X,X,X,X,X,X,X
-3.781968,-3.842513,90.160997,5.128226,5.127749,X,X,X,X,X,X,X,X
-3.782036,-3.817502,90.160721,5.128224,5.127831,X,X,X,X,X,X,X,X
-3.782105,-3.792477,90.160471,5.128218,5.128137,X,X,X,X,X,X,X,X
-3.782173,-3.767531,90.159619,5.128228,5.127715,7,0,1.338222,0.118658,7.930024,0.133420,2.305045,174.683620
-3.782242,-3.742521,90.158721,5.128221,5.127929,7,0,1.310786,0.115897,7.758867,-0.282971,0.600168,168.019713
-3.782312,-3.717539,90.156853,5.128229,5.127716,X,X,X,X,X,X,X,X
-3.782382,-3.692528,90.155243,5.128222,5.128019,X,X,X,X,X,X,X,X
-3.782451,-3.667531,90.153611,5.128228,5.127824,7,0,1.353308,0.118441,7.923504,0.451068,-1.036572,-176.601791
-3.782519,-3.642551,90.152001,5.128222,5.127979,7,0,1.274320,0.111312,7.439811,0.720192,12.057399,158.891796
-3.782581,-3.617564,90.152099,5.128233,5.127796,7,0,1.367028,0.118968,7.956661,0.563827,0.518083,-178.819990
-3.782641,-3.592575,90.153145,5.128239,5.127816,X,X,X,X,X,X,X,X
-3.782701,-3.567574,90.153976,5.128231,5.127924,X,X,X,X,X,X,X,X
-3.782764,-3.542566,90.154569,5.128227,5.127970,7,1,1.388091,0.119781,7.987827,-0.580504,13.401028,174.572453
-3.782832,-3.517583,90.153198,5.128228,5.127866,X,X,X,X,X,X,X,X
-3.782898,-3.492598,90.152079,5.128231,5.127827,7,1,1.397643,0.119794,7.995558,-0.556258,14.195637,174.961411
-3.782966,-3.467595,90.150483,5.128228,5.127893,X,X,X,X,X,X,X,X
-3.783029,-3.442616,90.149731,5.128240,5.127754,7,0,1.346184,0.113948,7.643718,-1.320990,6.353014,164.998714
-3.783095,-3.417603,90.148942,5.128228,5.127996,X,X,X,X,X,X,X,X
-3.783157,-3.392610,90.148632,5.128229,5.127970,X,X,X,X,X,X,X,X
-3.783218,-3.367619,90.148496,5.128230,5.127893,7,0,1.296408,0.105212,7.290316,0.458458,-14.354054,177.402789
-3.783279,-3.342622,90.148846,5.128226,5.127969,7,0,1.293480,0.104592,7.253430,-0.757912,23.043108,177.194345
-3.783343,-3.317636,90.148331,5.128223,5.128058,X,X,X,X,X,X,X,X
-3.783404,-3.292662,90.148113,5.128231,5.127782,7,0,1.301232,0.104625,7.255543,-0.765889,22.896222,176.397756
-3.783466,-3.267655,90.147904,5.128228,5.127858,7,0,1.305397,0.104761,7.240378,-0.887353,24.062210,175.103816
-3.783532,-3.242667,90.146130,5.128231,5.127695,7,0,1.288261,0.102613,7.110501,0.136422,-7.551557,167.410325
-3.783599,-3.217661,90.143837,5.128224,5.127998,7,0,1.316269,0.104682,7.257187,-0.079234,-2.186794,178.666061
-3.783662,-3.192671,90.142410,5.128226,5.127909,X,X,X,X,X,X,X,X
-3.783723,-3.167710,90.141269,5.128236,5.127671,7,0,1.290451,0.102154,7.069022,0.850791,-1.863798,165.517097
-3.783786,-3.142687,90.139620,5.128228,5.127947,7,0,1.335908,0.105264,7.283721,0.075504,-0.623558,-178.931053
-3.783843,-3.117691,90.139766,5.128224,5.127908,X,X,X,X,X,X,X,X
-3.783903,-3.092701,90.138966,5.128237,5.127824,X,X,X,X,X,X,X,X
-3.783966,-3.067697,90.137248,5.128228,5.127989,X,X,X,X,X,X,X,X
-3.784025,-3.042683,90.136487,5.128226,5.128026,X,X,X,X,X,X,X,X
-3.784082,-3.017731,90.135921,5.128236,5.127815,X,X,X,X,X,X,X,X
-3.784139,-2.992747,90.135526,5.128240,5.127827,X,X,X,X,X,X,X,X
-3.784198,-2.967731,90.134443,5.128225,5.128005,7,0,1.302588,0.099578,6.931490,1.252918,8.803056,158.209091
-3.784255,-2.942737,90.133953,5.128224,5.128111,7,0,1.329178,0.100962,7.042139,-3.324214,15.100401,168.119566
-3.784317,-2.917750,90.131393,5.128232,5.127918,7,0,1.354279,0.102649,7.149921,-3.336398,26.133954,171.175567
-3.784381,-2.892762,90.128140,5.128237,5.127697,7,0,1.314159,0.098714,6.919252,-0.929786,13.623551,160.240967
-3.784435,-2.867768,90.127583,5.128228,5.127940,7,0,1.311777,0.097966,6.870519,-1.276285,17.522928,165.330265
-3.784481,-2.842780,90.129090,5.128238,5.127942,X,X,X,X,X,X,X,X
-3.784530,-2.817774,90.130169,5.128235,5.127893,7,0,1.296932,0.093860,6.755700,-0.167919,23.010364,-178.899767
-3.784586,-2.792764,90.129559,5.128225,5.128042,7,0,1.296742,0.093509,6.721088,-0.341533,24.887846,177.064746
-3.784645,-2.767776,90.127882,5.128225,5.128040,7,0,1.367919,0.098577,7.058829,-1.200910,16.422822,179.604925
-3.784703,-2.742804,90.126011,5.128238,5.127811,7,0,1.313422,0.093777,6.770716,1.173717,22.659153,-174.329593
-3.784760,-2.717797,90.124203,5.128231,5.127859,7,0,1.317292,0.094250,6.757000,-0.170136,24.002223,178.215827
-3.784812,-2.692817,90.123456,5.128232,5.127862,7,0,1.327250,0.094800,6.773703,-0.112628,22.072689,175.798132
-3.784861,-2.667816,90.123792,5.128230,5.127934,7,1,1.276144,0.090633,6.491907,0.658735,-9.697155,162.414765
-3.784914,-2.642818,90.123112,5.128235,5.127941,X,X,X,X,X,X,X,X
-3.784964,-2.617850,90.122845,5.128242,5.127808,7,0,1.339245,0.094521,6.765201,-0.647310,23.337382,177.750610
-3.785016,-2.592829,90.122172,5.128225,5.127985,7,0,1.346636,0.094673,6.768698,-0.168332,22.667892,178.500795
-3.785061,-2.567859,90.123124,5.128239,5.127800,7,0,1.299176,0.091114,6.508453,-0.108614,17.658592,-164.801192
-3.785112,-2.542865,90.123041,5.128235,5.127897,X,X,X,X,X,X,X,X
-3.785162,-2.517865,90.122873,5.128232,5.127899,X,X,X,X,X,X,X,X
-3.785219,-2.492864,90.120969,5.128224,5.128072,7,0,1.364234,0.094408,6.754414,-0.812658,23.561251,175.880503
